Partner ID,Week Start,Active_Days,Consistency Bonus,Month
2190872,2019-04-29,1,0,2019-04
2191039,2019-02-25,4,0,2019-02
2191039,2019-03-04,7,10,2019-03
2191039,2019-03-11,6,10,2019-03
2191039,2019-03-18,6,10,2019-03
2191039,2019-03-25,7,10,2019-03
2191039,2019-04-01,5,10,2019-04
2191039,2019-04-08,4,0,2019-04
2191039,2019-04-15,5,10,2019-04
2191039,2019-04-22,4,0,2019-04
2225560,2019-03-04,1,0,2019-03
2225972,2019-03-04,3,0,2019-03
2225972,2019-03-11,7,10,2019-03
2225972,2019-03-18,4,0,2019-03
2225972,2019-03-25,3,0,2019-03
2225972,2019-04-08,1,0,2019-04
2226127,2019-02-25,2,0,2019-02
2226127,2019-03-04,3,0,2019-03
2226127,2019-03-11,4,0,2019-03
2226127,2019-03-18,4,0,2019-03
2226127,2019-03-25,3,0,2019-03
2226127,2019-04-01,3,0,2019-04
2226127,2019-04-08,5,10,2019-04
2226127,2019-04-15,3,0,2019-04
2226127,2019-04-22,2,0,2019-04
2227128,2019-02-25,2,0,2019-02
2227128,2019-03-04,2,0,2019-03
2227128,2019-03-11,7,10,2019-03
2227128,2019-03-18,4,0,2019-03
2227128,2019-03-25,6,10,2019-03
2227128,2019-04-01,6,10,2019-04
2227128,2019-04-08,2,0,2019-04
2227128,2019-04-15,4,0,2019-04
2227128,2019-04-22,6,10,2019-04
2227128,2019-04-29,1,0,2019-04
2227360,2019-02-25,2,0,2019-02
2227360,2019-03-04,5,10,2019-03
2227360,2019-03-11,4,0,2019-03
2227360,2019-03-18,6,10,2019-03
2227360,2019-03-25,4,0,2019-03
2227360,2019-04-01,6,10,2019-04
2227360,2019-04-08,7,10,2019-04
2227360,2019-04-15,4,0,2019-04
2227360,2019-04-22,4,0,2019-04
2227360,2019-04-29,1,0,2019-04
2227436,2019-02-25,2,0,2019-02
2227436,2019-03-04,1,0,2019-03
2227436,2019-03-11,5,10,2019-03
2227436,2019-03-18,7,10,2019-03
2227436,2019-03-25,7,10,2019-03
2227436,2019-04-01,7,10,2019-04
2227436,2019-04-08,2,0,2019-04
2227436,2019-04-22,7,10,2019-04
2227436,2019-04-29,2,0,2019-04
2227931,2019-02-25,2,0,2019-02
2227931,2019-03-04,7,10,2019-03
2227931,2019-03-11,7,10,2019-03
2227931,2019-03-18,3,0,2019-03
2228043,2019-03-11,6,10,2019-03
2228043,2019-03-18,2,0,2019-03
2228177,2019-02-25,2,0,2019-02
2228177,2019-03-04,5,10,2019-03
2228177,2019-04-01,6,10,2019-04
2228177,2019-04-08,5,10,2019-04
2228177,2019-04-15,2,0,2019-04
2228570,2019-02-25,2,0,2019-02
2228570,2019-03-04,7,10,2019-03
2228570,2019-03-11,7,10,2019-03
2228570,2019-03-18,7,10,2019-03
2228570,2019-03-25,7,10,2019-03
2228570,2019-04-01,7,10,2019-04
2228570,2019-04-08,3,0,2019-04
2228570,2019-04-15,2,0,2019-04
2228570,2019-04-22,7,10,2019-04
2228570,2019-04-29,2,0,2019-04
2228814,2019-03-04,3,0,2019-03
2228814,2019-03-11,1,0,2019-03
2228814,2019-03-18,5,10,2019-03
2228814,2019-03-25,1,0,2019-03
2228814,2019-04-01,2,0,2019-04
2228814,2019-04-08,4,0,2019-04
2228814,2019-04-15,3,0,2019-04
2228814,2019-04-22,5,10,2019-04
2228814,2019-04-29,1,0,2019-04
2266270,2019-03-04,3,0,2019-03
2266270,2019-03-11,6,10,2019-03
2266270,2019-03-18,4,0,2019-03
2266270,2019-04-15,1,0,2019-04
2266270,2019-04-22,1,0,2019-04
2266463,2019-03-04,1,0,2019-03
2266597,2019-03-04,2,0,2019-03
2266597,2019-03-11,2,0,2019-03
2266597,2019-03-18,6,10,2019-03
2266597,2019-03-25,7,10,2019-03
2266597,2019-04-01,5,10,2019-04
2266597,2019-04-08,1,0,2019-04
2266808,2019-03-04,6,10,2019-03
2266808,2019-03-11,6,10,2019-03
2266808,2019-03-18,4,0,2019-03
2266808,2019-03-25,4,0,2019-03
2266808,2019-04-01,6,10,2019-04
2266808,2019-04-08,7,10,2019-04
2266808,2019-04-15,7,10,2019-04
2266808,2019-04-22,7,10,2019-04
2266808,2019-04-29,2,0,2019-04
2266927,2019-03-04,6,10,2019-03
2266927,2019-03-11,3,0,2019-03
2267055,2019-03-04,6,10,2019-03
2267055,2019-03-11,7,10,2019-03
2267055,2019-03-18,5,10,2019-03
2267253,2019-03-04,1,0,2019-03
2267253,2019-03-25,1,0,2019-03
2267253,2019-04-01,3,0,2019-04
2267253,2019-04-08,1,0,2019-04
2267349,2019-03-04,3,0,2019-03
2267349,2019-03-11,3,0,2019-03
2267349,2019-03-18,3,0,2019-03
2267349,2019-03-25,2,0,2019-03
2267349,2019-04-08,3,0,2019-04
2267349,2019-04-15,1,0,2019-04
2267349,2019-04-22,4,0,2019-04
2267349,2019-04-29,2,0,2019-04
2267525,2019-03-04,2,0,2019-03
2267525,2019-03-11,7,10,2019-03
2267525,2019-03-18,6,10,2019-03
2267525,2019-03-25,7,10,2019-03
2267525,2019-04-01,7,10,2019-04
2267525,2019-04-08,7,10,2019-04
2267525,2019-04-15,5,10,2019-04
2267525,2019-04-22,7,10,2019-04
2267525,2019-04-29,1,0,2019-04
2267770,2019-03-04,1,0,2019-03
2267867,2019-03-04,6,10,2019-03
2267867,2019-03-11,7,10,2019-03
2267867,2019-03-25,3,0,2019-03
2267867,2019-04-01,5,10,2019-04
2267867,2019-04-08,6,10,2019-04
2267867,2019-04-15,1,0,2019-04
2268297,2019-03-04,4,0,2019-03
2268349,2019-03-04,6,10,2019-03
2268349,2019-03-11,6,10,2019-03
2268349,2019-03-18,7,10,2019-03
2268349,2019-03-25,6,10,2019-03
2268349,2019-04-01,7,10,2019-04
2268349,2019-04-08,7,10,2019-04
2268349,2019-04-15,4,0,2019-04
2268349,2019-04-22,7,10,2019-04
2268349,2019-04-29,2,0,2019-04
2268514,2019-03-04,1,0,2019-03
2268514,2019-03-18,1,0,2019-03
2268514,2019-03-25,3,0,2019-03
2268514,2019-04-01,4,0,2019-04
2268514,2019-04-08,3,0,2019-04
2268514,2019-04-15,2,0,2019-04
2268514,2019-04-22,2,0,2019-04
2268625,2019-03-04,6,10,2019-03
2268625,2019-03-11,2,0,2019-03
2278002,2019-03-04,5,10,2019-03
2278002,2019-03-11,5,10,2019-03
2278002,2019-03-18,2,0,2019-03
2278002,2019-03-25,7,10,2019-03
2278002,2019-04-01,4,0,2019-04
2278002,2019-04-08,4,0,2019-04
2278002,2019-04-15,3,0,2019-04
2278002,2019-04-22,2,0,2019-04
2278124,2019-03-04,1,0,2019-03
2278124,2019-03-11,1,0,2019-03
2278124,2019-04-08,4,0,2019-04
2278124,2019-04-15,7,10,2019-04
2278124,2019-04-22,7,10,2019-04
2278124,2019-04-29,2,0,2019-04
2279056,2019-03-04,1,0,2019-03
2279056,2019-03-25,3,0,2019-03
2279056,2019-04-01,5,10,2019-04
2279342,2019-03-04,5,10,2019-03
2279342,2019-03-11,7,10,2019-03
2279342,2019-03-18,7,10,2019-03
2279342,2019-03-25,6,10,2019-03
2279342,2019-04-01,6,10,2019-04
2279342,2019-04-08,7,10,2019-04
2279342,2019-04-15,6,10,2019-04
2279342,2019-04-22,7,10,2019-04
2279342,2019-04-29,1,0,2019-04
2279462,2019-03-11,1,0,2019-03
2279462,2019-03-18,1,0,2019-03
2280312,2019-03-04,2,0,2019-03
2280312,2019-03-18,2,0,2019-03
2280312,2019-03-25,6,10,2019-03
2280312,2019-04-01,3,0,2019-04
2280312,2019-04-22,4,0,2019-04
2280312,2019-04-29,2,0,2019-04
2281078,2019-03-11,2,0,2019-03
2281078,2019-03-18,1,0,2019-03
2281078,2019-03-25,4,0,2019-03
2281078,2019-04-01,3,0,2019-04
2281078,2019-04-08,2,0,2019-04
2281087,2019-04-08,6,10,2019-04
2281087,2019-04-15,5,10,2019-04
2289791,2019-03-04,1,0,2019-03
2290260,2019-03-04,2,0,2019-03
2290260,2019-03-11,6,10,2019-03
2290260,2019-03-18,2,0,2019-03
2290260,2019-03-25,1,0,2019-03
2290260,2019-04-01,1,0,2019-04
2290260,2019-04-08,4,0,2019-04
2290260,2019-04-22,5,10,2019-04
2290260,2019-04-29,2,0,2019-04
2290435,2019-03-11,3,0,2019-03
2290435,2019-03-18,4,0,2019-03
2290435,2019-03-25,2,0,2019-03
2290435,2019-04-01,1,0,2019-04
2290435,2019-04-08,1,0,2019-04
2290636,2019-03-11,5,10,2019-03
2290636,2019-03-18,6,10,2019-03
2290636,2019-03-25,2,0,2019-03
2290636,2019-04-01,3,0,2019-04
2290636,2019-04-08,1,0,2019-04
2290636,2019-04-22,1,0,2019-04
2291079,2019-03-11,1,0,2019-03
2291455,2019-03-04,4,0,2019-03
2291455,2019-03-11,6,10,2019-03
2291455,2019-03-18,3,0,2019-03
2291455,2019-03-25,4,0,2019-03
2291455,2019-04-01,5,10,2019-04
2291455,2019-04-08,5,10,2019-04
2291455,2019-04-15,3,0,2019-04
2291587,2019-03-18,1,0,2019-03
2291587,2019-03-25,7,10,2019-03
2291587,2019-04-01,7,10,2019-04
2291587,2019-04-08,6,10,2019-04
2291587,2019-04-15,7,10,2019-04
2291587,2019-04-22,7,10,2019-04
2291587,2019-04-29,2,0,2019-04
2292149,2019-03-04,1,0,2019-03
2292149,2019-03-11,7,10,2019-03
2292149,2019-03-18,3,0,2019-03
2292149,2019-03-25,4,0,2019-03
2292149,2019-04-01,1,0,2019-04
2292307,2019-04-15,3,0,2019-04
2292307,2019-04-22,5,10,2019-04
2292307,2019-04-29,2,0,2019-04
2292437,2019-03-04,1,0,2019-03
2292437,2019-03-11,3,0,2019-03
2292437,2019-03-18,6,10,2019-03
2292437,2019-03-25,7,10,2019-03
2292437,2019-04-01,1,0,2019-04
2292437,2019-04-08,4,0,2019-04
2293139,2019-03-04,1,0,2019-03
2293139,2019-03-11,1,0,2019-03
2293429,2019-03-04,2,0,2019-03
2293429,2019-03-11,1,0,2019-03
2293429,2019-03-25,3,0,2019-03
2293429,2019-04-01,2,0,2019-04
2293429,2019-04-08,6,10,2019-04
2293429,2019-04-22,4,0,2019-04
2293429,2019-04-29,2,0,2019-04
2293562,2019-03-04,3,0,2019-03
2293562,2019-03-11,6,10,2019-03
2293562,2019-03-18,2,0,2019-03
2293562,2019-03-25,7,10,2019-03
2293562,2019-04-01,6,10,2019-04
2293562,2019-04-08,4,0,2019-04
2293562,2019-04-15,4,0,2019-04
2293683,2019-03-04,1,0,2019-03
2293683,2019-04-29,1,0,2019-04
2303044,2019-03-11,3,0,2019-03
2303044,2019-04-08,2,0,2019-04
2303246,2019-03-04,3,0,2019-03
2303246,2019-03-11,4,0,2019-03
2303246,2019-03-18,6,10,2019-03
2303246,2019-03-25,5,10,2019-03
2303246,2019-04-01,7,10,2019-04
2303246,2019-04-08,7,10,2019-04
2303246,2019-04-15,7,10,2019-04
2303246,2019-04-22,5,10,2019-04
2303554,2019-03-11,4,0,2019-03
2303916,2019-03-04,1,0,2019-03
2304085,2019-03-04,1,0,2019-03
2304085,2019-03-11,2,0,2019-03
2304085,2019-03-18,6,10,2019-03
2304085,2019-03-25,6,10,2019-03
2304085,2019-04-01,4,0,2019-04
2304085,2019-04-08,5,10,2019-04
2304085,2019-04-15,7,10,2019-04
2304085,2019-04-22,6,10,2019-04
2304085,2019-04-29,2,0,2019-04
2304213,2019-03-04,2,0,2019-03
2304213,2019-03-11,7,10,2019-03
2304213,2019-03-18,3,0,2019-03
2304213,2019-03-25,6,10,2019-03
2304213,2019-04-01,7,10,2019-04
2304213,2019-04-08,3,0,2019-04
2304213,2019-04-15,1,0,2019-04
2305205,2019-03-04,1,0,2019-03
2305205,2019-03-11,6,10,2019-03
2305205,2019-03-18,6,10,2019-03
2305205,2019-03-25,7,10,2019-03
2305205,2019-04-01,5,10,2019-04
2305205,2019-04-15,5,10,2019-04
2305205,2019-04-22,6,10,2019-04
2305205,2019-04-29,2,0,2019-04
2305281,2019-03-04,2,0,2019-03
2305281,2019-03-11,7,10,2019-03
2313863,2019-03-11,1,0,2019-03
2313863,2019-03-18,4,0,2019-03
2313863,2019-03-25,4,0,2019-03
2314154,2019-03-11,6,10,2019-03
2314154,2019-03-18,3,0,2019-03
2314154,2019-03-25,6,10,2019-03
2314154,2019-04-01,3,0,2019-04
2314154,2019-04-08,5,10,2019-04
2314154,2019-04-15,3,0,2019-04
2314154,2019-04-22,7,10,2019-04
2314459,2019-03-11,3,0,2019-03
2314459,2019-03-25,1,0,2019-03
2314547,2019-03-11,4,0,2019-03
2314547,2019-03-18,3,0,2019-03
2314547,2019-03-25,2,0,2019-03
2314674,2019-03-04,1,0,2019-03
2314674,2019-03-11,3,0,2019-03
2314674,2019-04-22,1,0,2019-04
2314693,2019-03-04,1,0,2019-03
2314693,2019-03-11,4,0,2019-03
2314693,2019-03-18,2,0,2019-03
2315467,2019-04-15,1,0,2019-04
2315467,2019-04-22,1,0,2019-04
2325702,2019-03-11,2,0,2019-03
2347646,2019-03-11,6,10,2019-03
2347646,2019-03-18,5,10,2019-03
2347646,2019-03-25,1,0,2019-03
2348364,2019-03-11,1,0,2019-03
2348364,2019-03-25,1,0,2019-03
2348364,2019-04-01,1,0,2019-04
2348364,2019-04-22,2,0,2019-04
2348706,2019-03-11,6,10,2019-03
2348706,2019-03-18,7,10,2019-03
2348706,2019-03-25,6,10,2019-03
2348706,2019-04-01,6,10,2019-04
2348706,2019-04-08,6,10,2019-04
2348706,2019-04-15,7,10,2019-04
2348706,2019-04-22,7,10,2019-04
2348706,2019-04-29,1,0,2019-04
2348776,2019-03-11,6,10,2019-03
2348776,2019-03-18,5,10,2019-03
2348776,2019-03-25,6,10,2019-03
2348776,2019-04-01,6,10,2019-04
2348976,2019-03-11,3,0,2019-03
2348976,2019-03-18,7,10,2019-03
2348976,2019-03-25,1,0,2019-03
2349473,2019-03-11,1,0,2019-03
2355491,2019-03-11,3,0,2019-03
2355491,2019-03-18,5,10,2019-03
2355491,2019-03-25,7,10,2019-03
2355491,2019-04-01,7,10,2019-04
2355491,2019-04-08,5,10,2019-04
2355491,2019-04-22,3,0,2019-04
2355491,2019-04-29,1,0,2019-04
2356558,2019-03-18,2,0,2019-03
2356558,2019-03-25,4,0,2019-03
2356558,2019-04-01,6,10,2019-04
2356558,2019-04-08,3,0,2019-04
2356558,2019-04-15,6,10,2019-04
2356558,2019-04-22,7,10,2019-04
2356558,2019-04-29,2,0,2019-04
2356735,2019-03-11,5,10,2019-03
2356735,2019-03-18,6,10,2019-03
2356735,2019-03-25,7,10,2019-03
2356735,2019-04-01,5,10,2019-04
2356735,2019-04-08,1,0,2019-04
2356735,2019-04-15,4,0,2019-04
2356735,2019-04-22,6,10,2019-04
2358423,2019-03-11,1,0,2019-03
2358423,2019-03-18,5,10,2019-03
2358423,2019-03-25,6,10,2019-03
2358423,2019-04-01,4,0,2019-04
2358423,2019-04-08,2,0,2019-04
2358809,2019-03-11,3,0,2019-03
2358809,2019-03-18,4,0,2019-03
2358809,2019-03-25,4,0,2019-03
2358809,2019-04-01,6,10,2019-04
2358809,2019-04-08,3,0,2019-04
2359500,2019-03-11,3,0,2019-03
2359500,2019-03-18,7,10,2019-03
2359500,2019-03-25,6,10,2019-03
2359500,2019-04-01,3,0,2019-04
2359500,2019-04-08,6,10,2019-04
2359500,2019-04-15,4,0,2019-04
2359500,2019-04-22,3,0,2019-04
2359500,2019-04-29,2,0,2019-04
2365951,2019-03-11,1,0,2019-03
2365951,2019-03-18,3,0,2019-03
2365951,2019-03-25,7,10,2019-03
2365951,2019-04-01,4,0,2019-04
2365951,2019-04-08,2,0,2019-04
2366291,2019-04-15,1,0,2019-04
2366291,2019-04-22,1,0,2019-04
2366472,2019-03-11,1,0,2019-03
2366472,2019-03-18,1,0,2019-03
2366472,2019-03-25,1,0,2019-03
2366472,2019-04-01,1,0,2019-04
2366472,2019-04-08,1,0,2019-04
2366472,2019-04-15,2,0,2019-04
2366472,2019-04-22,3,0,2019-04
2366472,2019-04-29,1,0,2019-04
2366702,2019-03-11,2,0,2019-03
2366702,2019-03-18,1,0,2019-03
2366702,2019-03-25,5,10,2019-03
2366702,2019-04-01,1,0,2019-04
2366702,2019-04-08,5,10,2019-04
2366702,2019-04-15,1,0,2019-04
2366784,2019-03-11,1,0,2019-03
2366886,2019-03-11,2,0,2019-03
2366886,2019-03-18,5,10,2019-03
2366886,2019-03-25,5,10,2019-03
2367008,2019-03-11,3,0,2019-03
2367008,2019-03-18,4,0,2019-03
2367008,2019-03-25,6,10,2019-03
2367008,2019-04-01,7,10,2019-04
2367008,2019-04-08,6,10,2019-04
2367008,2019-04-15,7,10,2019-04
2367008,2019-04-22,7,10,2019-04
2367008,2019-04-29,2,0,2019-04
2367055,2019-03-11,1,0,2019-03
2367498,2019-03-11,2,0,2019-03
2367498,2019-03-18,5,10,2019-03
2367498,2019-03-25,6,10,2019-03
2367498,2019-04-01,1,0,2019-04
2367498,2019-04-15,3,0,2019-04
2367498,2019-04-22,5,10,2019-04
2367498,2019-04-29,2,0,2019-04
2367691,2019-03-11,2,0,2019-03
2367691,2019-03-25,3,0,2019-03
2367691,2019-04-01,7,10,2019-04
2367691,2019-04-08,6,10,2019-04
2367785,2019-03-18,2,0,2019-03
2368613,2019-03-18,2,0,2019-03
2368613,2019-03-25,6,10,2019-03
2368613,2019-04-01,4,0,2019-04
2368613,2019-04-08,6,10,2019-04
2368613,2019-04-15,5,10,2019-04
2368613,2019-04-22,4,0,2019-04
2368613,2019-04-29,2,0,2019-04
2368710,2019-03-11,3,0,2019-03
2368710,2019-03-18,2,0,2019-03
2368710,2019-03-25,1,0,2019-03
2368762,2019-03-11,3,0,2019-03
2368762,2019-03-18,3,0,2019-03
2368762,2019-03-25,4,0,2019-03
2368762,2019-04-01,3,0,2019-04
2368762,2019-04-08,3,0,2019-04
2368762,2019-04-22,5,10,2019-04
2368928,2019-03-11,2,0,2019-03
2369039,2019-03-11,2,0,2019-03
2369039,2019-03-18,1,0,2019-03
2369039,2019-03-25,2,0,2019-03
2369039,2019-04-01,7,10,2019-04
2374932,2019-03-11,2,0,2019-03
2375148,2019-03-11,3,0,2019-03
2375680,2019-03-18,3,0,2019-03
2375680,2019-03-25,3,0,2019-03
2375680,2019-04-01,6,10,2019-04
2375680,2019-04-08,4,0,2019-04
2375680,2019-04-15,2,0,2019-04
2375680,2019-04-22,4,0,2019-04
2375972,2019-03-11,3,0,2019-03
2375972,2019-03-18,4,0,2019-03
2375972,2019-03-25,5,10,2019-03
2375972,2019-04-01,5,10,2019-04
2375972,2019-04-08,5,10,2019-04
2375972,2019-04-15,4,0,2019-04
2376019,2019-03-11,3,0,2019-03
2376019,2019-03-18,5,10,2019-03
2376019,2019-04-01,4,0,2019-04
2376019,2019-04-08,3,0,2019-04
2376823,2019-03-11,2,0,2019-03
2376823,2019-03-25,1,0,2019-03
2376823,2019-04-01,4,0,2019-04
2376834,2019-03-11,1,0,2019-03
2376834,2019-03-18,3,0,2019-03
2377020,2019-03-11,1,0,2019-03
2377020,2019-03-18,4,0,2019-03
2377020,2019-03-25,5,10,2019-03
2377020,2019-04-01,2,0,2019-04
2377020,2019-04-15,1,0,2019-04
2377067,2019-03-11,3,0,2019-03
2377067,2019-03-18,2,0,2019-03
2377067,2019-04-01,4,0,2019-04
2377067,2019-04-08,3,0,2019-04
2377067,2019-04-15,1,0,2019-04
2377067,2019-04-22,1,0,2019-04
2377131,2019-03-11,2,0,2019-03
2377131,2019-03-18,1,0,2019-03
2377131,2019-03-25,2,0,2019-03
2377131,2019-04-01,4,0,2019-04
2377131,2019-04-08,7,10,2019-04
2377266,2019-03-11,1,0,2019-03
2377266,2019-03-18,5,10,2019-03
2377266,2019-03-25,2,0,2019-03
2377266,2019-04-01,4,0,2019-04
2377266,2019-04-08,3,0,2019-04
2377305,2019-03-18,2,0,2019-03
2377305,2019-03-25,1,0,2019-03
2377407,2019-03-18,1,0,2019-03
2377407,2019-03-25,2,0,2019-03
2377407,2019-04-01,7,10,2019-04
2377407,2019-04-08,4,0,2019-04
2377407,2019-04-15,2,0,2019-04
2377407,2019-04-22,5,10,2019-04
2377407,2019-04-29,1,0,2019-04
2377527,2019-03-18,7,10,2019-03
2377527,2019-03-25,6,10,2019-03
2377527,2019-04-01,5,10,2019-04
2377527,2019-04-08,5,10,2019-04
2377527,2019-04-15,6,10,2019-04
2377798,2019-03-25,4,0,2019-03
2378065,2019-03-11,2,0,2019-03
2385446,2019-03-11,1,0,2019-03
2385446,2019-03-18,4,0,2019-03
2385446,2019-03-25,6,10,2019-03
2385446,2019-04-01,7,10,2019-04
2385446,2019-04-08,7,10,2019-04
2385446,2019-04-15,7,10,2019-04
2385446,2019-04-22,1,0,2019-04
2385744,2019-03-25,1,0,2019-03
2385744,2019-04-01,1,0,2019-04
2385852,2019-03-18,5,10,2019-03
2385852,2019-03-25,2,0,2019-03
2385852,2019-04-01,7,10,2019-04
2385852,2019-04-08,5,10,2019-04
2385852,2019-04-15,2,0,2019-04
2386350,2019-03-11,1,0,2019-03
2386351,2019-03-11,1,0,2019-03
2386351,2019-03-18,6,10,2019-03
2386351,2019-03-25,7,10,2019-03
2386351,2019-04-01,3,0,2019-04
2386351,2019-04-08,1,0,2019-04
2386351,2019-04-15,7,10,2019-04
2386351,2019-04-22,7,10,2019-04
2386351,2019-04-29,2,0,2019-04
2386511,2019-03-18,2,0,2019-03
2386511,2019-03-25,5,10,2019-03
2386511,2019-04-29,2,0,2019-04
2387219,2019-03-18,3,0,2019-03
2387219,2019-03-25,5,10,2019-03
2387219,2019-04-01,6,10,2019-04
2387219,2019-04-08,3,0,2019-04
2387219,2019-04-15,1,0,2019-04
2387219,2019-04-22,5,10,2019-04
2387219,2019-04-29,2,0,2019-04
2387366,2019-03-18,3,0,2019-03
2387366,2019-03-25,1,0,2019-03
2387366,2019-04-01,5,10,2019-04
2387366,2019-04-08,5,10,2019-04
2387366,2019-04-15,5,10,2019-04
2387366,2019-04-22,5,10,2019-04
2387492,2019-03-11,1,0,2019-03
2387666,2019-03-18,1,0,2019-03
2394707,2019-03-18,1,0,2019-03
2394707,2019-04-01,5,10,2019-04
2394707,2019-04-08,1,0,2019-04
2394867,2019-04-15,3,0,2019-04
2394867,2019-04-22,2,0,2019-04
2395598,2019-03-18,1,0,2019-03
2395900,2019-03-25,1,0,2019-03
2396111,2019-03-18,6,10,2019-03
2396111,2019-03-25,7,10,2019-03
2396111,2019-04-01,5,10,2019-04
2396111,2019-04-08,2,0,2019-04
2396111,2019-04-15,3,0,2019-04
2396111,2019-04-22,5,10,2019-04
2396284,2019-03-18,2,0,2019-03
2397083,2019-03-18,1,0,2019-03
2397083,2019-04-08,1,0,2019-04
2397083,2019-04-15,2,0,2019-04
2397083,2019-04-22,1,0,2019-04
2417221,2019-03-18,5,10,2019-03
2417221,2019-03-25,5,10,2019-03
2417221,2019-04-01,5,10,2019-04
2417244,2019-03-18,2,0,2019-03
2417244,2019-03-25,7,10,2019-03
2417244,2019-04-01,7,10,2019-04
2417244,2019-04-08,2,0,2019-04
2417476,2019-03-18,2,0,2019-03
2417476,2019-03-25,2,0,2019-03
2417476,2019-04-01,1,0,2019-04
2417476,2019-04-08,2,0,2019-04
2417476,2019-04-15,2,0,2019-04
2417655,2019-03-18,5,10,2019-03
2417655,2019-03-25,4,0,2019-03
2417655,2019-04-01,3,0,2019-04
2417655,2019-04-08,7,10,2019-04
2417655,2019-04-15,6,10,2019-04
2417655,2019-04-22,1,0,2019-04
2417796,2019-03-18,5,10,2019-03
2417796,2019-03-25,6,10,2019-03
2417796,2019-04-01,5,10,2019-04
2417796,2019-04-08,1,0,2019-04
2417808,2019-03-18,3,0,2019-03
2417808,2019-03-25,6,10,2019-03
2417808,2019-04-01,4,0,2019-04
2417808,2019-04-08,6,10,2019-04
2417808,2019-04-15,3,0,2019-04
2417808,2019-04-22,5,10,2019-04
2417808,2019-04-29,2,0,2019-04
2417827,2019-03-18,3,0,2019-03
2417827,2019-03-25,6,10,2019-03
2417827,2019-04-01,4,0,2019-04
2417868,2019-03-25,4,0,2019-03
2417868,2019-04-01,1,0,2019-04
2418173,2019-03-18,3,0,2019-03
2418173,2019-03-25,7,10,2019-03
2418173,2019-04-01,5,10,2019-04
2418173,2019-04-08,2,0,2019-04
2418173,2019-04-15,1,0,2019-04
2418209,2019-03-25,4,0,2019-03
2418209,2019-04-01,6,10,2019-04
2418209,2019-04-08,5,10,2019-04
2418209,2019-04-15,7,10,2019-04
2418209,2019-04-22,7,10,2019-04
2418209,2019-04-29,2,0,2019-04
2418415,2019-03-18,1,0,2019-03
2418415,2019-03-25,2,0,2019-03
2418582,2019-03-25,3,0,2019-03
2418582,2019-04-01,6,10,2019-04
2418582,2019-04-08,7,10,2019-04
2418582,2019-04-15,3,0,2019-04
2418582,2019-04-22,3,0,2019-04
2418669,2019-03-18,2,0,2019-03
2418701,2019-03-25,5,10,2019-03
2418701,2019-04-01,7,10,2019-04
2418701,2019-04-08,7,10,2019-04
2418701,2019-04-15,7,10,2019-04
2418701,2019-04-22,7,10,2019-04
2418701,2019-04-29,1,0,2019-04
2418758,2019-03-18,1,0,2019-03
2418758,2019-03-25,2,0,2019-03
2418758,2019-04-01,4,0,2019-04
2418817,2019-04-15,5,10,2019-04
2418817,2019-04-22,1,0,2019-04
2419121,2019-03-18,2,0,2019-03
2419121,2019-03-25,7,10,2019-03
2419121,2019-04-01,7,10,2019-04
2419121,2019-04-08,7,10,2019-04
2419121,2019-04-15,7,10,2019-04
2419121,2019-04-22,7,10,2019-04
2419121,2019-04-29,2,0,2019-04
2419174,2019-03-18,1,0,2019-03
2419683,2019-03-18,2,0,2019-03
2419683,2019-03-25,3,0,2019-03
2419806,2019-03-18,4,0,2019-03
2419806,2019-03-25,5,10,2019-03
2419806,2019-04-01,6,10,2019-04
2419806,2019-04-08,6,10,2019-04
2419806,2019-04-15,7,10,2019-04
2419806,2019-04-22,7,10,2019-04
2419806,2019-04-29,2,0,2019-04
2426630,2019-03-18,2,0,2019-03
2426630,2019-03-25,3,0,2019-03
2426630,2019-04-01,3,0,2019-04
2426630,2019-04-15,2,0,2019-04
2426856,2019-03-18,1,0,2019-03
2426856,2019-03-25,1,0,2019-03
2426856,2019-04-01,5,10,2019-04
2426856,2019-04-15,1,0,2019-04
2426983,2019-03-18,3,0,2019-03
2426983,2019-03-25,4,0,2019-03
2426983,2019-04-01,6,10,2019-04
2426983,2019-04-08,6,10,2019-04
2426983,2019-04-15,7,10,2019-04
2426983,2019-04-22,5,10,2019-04
2426983,2019-04-29,1,0,2019-04
2427167,2019-04-22,1,0,2019-04
2427167,2019-04-29,1,0,2019-04
2427750,2019-03-18,3,0,2019-03
2427750,2019-03-25,5,10,2019-03
2427750,2019-04-01,3,0,2019-04
2427750,2019-04-08,1,0,2019-04
2427750,2019-04-15,1,0,2019-04
2427750,2019-04-22,2,0,2019-04
2427750,2019-04-29,2,0,2019-04
2427751,2019-04-29,1,0,2019-04
2428076,2019-03-18,1,0,2019-03
2428076,2019-03-25,4,0,2019-03
2428076,2019-04-01,2,0,2019-04
2428076,2019-04-08,4,0,2019-04
2428076,2019-04-15,5,10,2019-04
2428076,2019-04-22,5,10,2019-04
2428076,2019-04-29,1,0,2019-04
2428471,2019-03-18,1,0,2019-03
2428511,2019-03-25,6,10,2019-03
2428511,2019-04-01,1,0,2019-04
2428511,2019-04-15,3,0,2019-04
2428511,2019-04-22,7,10,2019-04
2428511,2019-04-29,1,0,2019-04
2428965,2019-03-25,5,10,2019-03
2428965,2019-04-01,6,10,2019-04
2436850,2019-03-18,2,0,2019-03
2436850,2019-03-25,4,0,2019-03
